reward
20.0
40.0
19.0
79.0
27.0
22.0
17.0
31.0
11.0
71.0
34.0
112.0
12.0
16.0
47.0
19.0
18.0
20.0
34.0
23.0
56.0
80.0
39.0
26.0
44.0
84.0
47.0
72.0
23.0
58.0
38.0
18.0
29.0
47.0
116.0
133.0
20.0
91.0
66.0
30.0
65.0
77.0
144.0
18.0
30.0
26.0
111.0
84.0
41.0
62.0
22.0
42.0
23.0
163.0
17.0
17.0
38.0
12.0
64.0
46.0
98.0
38.0
128.0
27.0
13.0
26.0
25.0
16.0
77.0
26.0
10.0
72.0
22.0
14.0
70.0
33.0
10.0
17.0
16.0
32.0
11.0
14.0
89.0
50.0
23.0
27.0
12.0
36.0
137.0
40.0
95.0
65.0
52.0
31.0
24.0
138.0
24.0
53.0
96.0
64.0
81.0
18.0
32.0
29.0
55.0
20.0
13.0
40.0
15.0
20.0
21.0
12.0
14.0
24.0
9.0
26.0
29.0
27.0
76.0
19.0
45.0
21.0
53.0
39.0
23.0
61.0
38.0
52.0
39.0
33.0
16.0
12.0
39.0
99.0
18.0
41.0
18.0
127.0
25.0
52.0
67.0
30.0
24.0
115.0
45.0
41.0
14.0
26.0
20.0
38.0
76.0
50.0
120.0
50.0
61.0
45.0
110.0
44.0
28.0
92.0
35.0
202.0
87.0
75.0
44.0
104.0
173.0
137.0
102.0
31.0
14.0
179.0
58.0
108.0
74.0
25.0
26.0
25.0
123.0
61.0
12.0
15.0
77.0
12.0
110.0
89.0
64.0
57.0
64.0
157.0
70.0
17.0
17.0
82.0
37.0
45.0
48.0
12.0
47.0
37.0
155.0
26.0
115.0
46.0
25.0
43.0
34.0
11.0
78.0
43.0
13.0
76.0
49.0
29.0
125.0
45.0
87.0
30.0
31.0
58.0
23.0
31.0
34.0
166.0
20.0
14.0
73.0
17.0
90.0
44.0
86.0
23.0
32.0
62.0
23.0
72.0
53.0
13.0
14.0
38.0
65.0
68.0
60.0
62.0
56.0
32.0
35.0
24.0
13.0
110.0
24.0
100.0
72.0
93.0
42.0
69.0
100.0
147.0
66.0
23.0
14.0
17.0
32.0
55.0
120.0
109.0
33.0
50.0
71.0
14.0
13.0
93.0
24.0
22.0
10.0
146.0
68.0
40.0
107.0
118.0
107.0
102.0
186.0
41.0
73.0
179.0
116.0
189.0
21.0
13.0
14.0
19.0
66.0
73.0
36.0
32.0
30.0
114.0
62.0
42.0
62.0
92.0
45.0
100.0
153.0
47.0
39.0
16.0
165.0
126.0
26.0
240.0
236.0
13.0
61.0
77.0
129.0
21.0
81.0
19.0
19.0
179.0
136.0
75.0
97.0
39.0
19.0
15.0
13.0
105.0
27.0
19.0
35.0
20.0
15.0
24.0
35.0
11.0
76.0
21.0
90.0
43.0
35.0
107.0
130.0
58.0
73.0
109.0
124.0
50.0
23.0
29.0
42.0
31.0
12.0
90.0
21.0
43.0
21.0
159.0
81.0
30.0
46.0
109.0
60.0
42.0
88.0
17.0
13.0
72.0
38.0
80.0
64.0
44.0
23.0
202.0
70.0
129.0
136.0
60.0
161.0
106.0
54.0
10.0
72.0
70.0
43.0
75.0
62.0
10.0
126.0
76.0
18.0
108.0
8.0
86.0
56.0
91.0
13.0
13.0
17.0
115.0
20.0
70.0
52.0
174.0
12.0
77.0
11.0
159.0
58.0
34.0
47.0
31.0
155.0
44.0
17.0
95.0
57.0
25.0
19.0
180.0
101.0
74.0
69.0
30.0
86.0
21.0
17.0
12.0
17.0
35.0
124.0
320.0
133.0
135.0
144.0
104.0
172.0
59.0
81.0
142.0
288.0
66.0
128.0
110.0
271.0
181.0
194.0
276.0
147.0
107.0
83.0
20.0
25.0
27.0
62.0
130.0
34.0
13.0
17.0
26.0
16.0
27.0
46.0
13.0
11.0
70.0
33.0
30.0
29.0
22.0
43.0
14.0
17.0
21.0
41.0
14.0
21.0
17.0
24.0
17.0
16.0
20.0
43.0
37.0
101.0
114.0
22.0
12.0
14.0
9.0
21.0
32.0
35.0
21.0
41.0
26.0
114.0
108.0
24.0
24.0
21.0
142.0
13.0
137.0
120.0
165.0
29.0
27.0
24.0
73.0
105.0
58.0
91.0
45.0
92.0
25.0
223.0
38.0
60.0
18.0
16.0
53.0
30.0
51.0
121.0
114.0
18.0
59.0
17.0
50.0
31.0
102.0
15.0
76.0
33.0
254.0
25.0
138.0
65.0
36.0
109.0
132.0
67.0
11.0
39.0
22.0
13.0
132.0
113.0
146.0
45.0
130.0
54.0
22.0
166.0
12.0
20.0
208.0
45.0
168.0
20.0
87.0
15.0
172.0
110.0
16.0
20.0
86.0
46.0
38.0
19.0
50.0
28.0
31.0
282.0
42.0
12.0
71.0
107.0
86.0
24.0
31.0
51.0
92.0
55.0
59.0
16.0
216.0
49.0
22.0
13.0
26.0
20.0
98.0
112.0
112.0
12.0
29.0
84.0
25.0
28.0
17.0
58.0
11.0
45.0
22.0
57.0
49.0
16.0
13.0
12.0
47.0
16.0
14.0
14.0
14.0
44.0
23.0
13.0
28.0
14.0
45.0
15.0
13.0
53.0
497.0
27.0
285.0
27.0
25.0
119.0
14.0
183.0
77.0
13.0
114.0
38.0
194.0
19.0
22.0
46.0
135.0
35.0
114.0
180.0
53.0
25.0
22.0
111.0
238.0
271.0
361.0
128.0
139.0
85.0
15.0
148.0
75.0
26.0
18.0
56.0
47.0
77.0
45.0
14.0
46.0
29.0
48.0
113.0
49.0
25.0
44.0
178.0
177.0
146.0
110.0
79.0
12.0
35.0
78.0
28.0
162.0
116.0
16.0
114.0
117.0
128.0
109.0
23.0
51.0
18.0
53.0
18.0
21.0
18.0
49.0
22.0
20.0
76.0
18.0
27.0
11.0
23.0
109.0
19.0
10.0
24.0
25.0
29.0
82.0
11.0
9.0
24.0
11.0
127.0
15.0
18.0
17.0
36.0
18.0
12.0
14.0
16.0
18.0
14.0
35.0
95.0
18.0
11.0
15.0
17.0
50.0
94.0
12.0
29.0
23.0
19.0
18.0
21.0
46.0
58.0
20.0
20.0
18.0
180.0
202.0
38.0
19.0
60.0
17.0
36.0
283.0
91.0
15.0
76.0
53.0
58.0
133.0
47.0
226.0
102.0
248.0
94.0
67.0
16.0
61.0
45.0
39.0
61.0
70.0
73.0
26.0
79.0
123.0
114.0
112.0
13.0
103.0
126.0
154.0
93.0
16.0
123.0
345.0
140.0
103.0
13.0
18.0
23.0
61.0
12.0
113.0
42.0
31.0
22.0
328.0
23.0
150.0
107.0
218.0
65.0
76.0
105.0
132.0
117.0
28.0
108.0
122.0
51.0
137.0
105.0
21.0
73.0
84.0
144.0
40.0
58.0
18.0
500.0
250.0
183.0
119.0
145.0
254.0
107.0
103.0
45.0
34.0
36.0
278.0
25.0
14.0
70.0
16.0
13.0
119.0
203.0
123.0
107.0
27.0
66.0
177.0
157.0
173.0
121.0
225.0
138.0
110.0
12.0
228.0
61.0
32.0
146.0
175.0
17.0
40.0
232.0
97.0
141.0
173.0
104.0
325.0
100.0
108.0
127.0
31.0
35.0
25.0
77.0
131.0
38.0
295.0
85.0
269.0
112.0
311.0
130.0
28.0
107.0
72.0
122.0
115.0
148.0
45.0
22.0
188.0
19.0
128.0
48.0
28.0
86.0
18.0
12.0
112.0
13.0
37.0
11.0
47.0
36.0
23.0
29.0
40.0
15.0
24.0
27.0
14.0
144.0
19.0
15.0
13.0
15.0
17.0
16.0
45.0
37.0
26.0
30.0
17.0
14.0
12.0
11.0
9.0
22.0
13.0
92.0
26.0
15.0
27.0
99.0
92.0
89.0
18.0
68.0
53.0
16.0
35.0
34.0
16.0
39.0
12.0
97.0
32.0
31.0
54.0
99.0
16.0
114.0
45.0
136.0
148.0
49.0
111.0
32.0
25.0
38.0
19.0
105.0
28.0
47.0
92.0
93.0
29.0
12.0
111.0
47.0
33.0
32.0
59.0
39.0
22.0
17.0
15.0
33.0
72.0
63.0
22.0
19.0
19.0
36.0
17.0
19.0
59.0
23.0
32.0
18.0
10.0
22.0
22.0
36.0
94.0
61.0
12.0
45.0
105.0
96.0
113.0
113.0
88.0
102.0
113.0
28.0
114.0
25.0
147.0
46.0
68.0
58.0
54.0
112.0
95.0
108.0
15.0
101.0
73.0
130.0
113.0
355.0
240.0
23.0
147.0
63.0
30.0
106.0
66.0
34.0
59.0
13.0
90.0
91.0
12.0
57.0
46.0
10.0
59.0
83.0
94.0
13.0
32.0
13.0
34.0
21.0
12.0
13.0
26.0
19.0
15.0
27.0
13.0
11.0
92.0
20.0
48.0
22.0
53.0
22.0
40.0
94.0
34.0
91.0
77.0
14.0
14.0
21.0
78.0
21.0
39.0
14.0
65.0
49.0
13.0
13.0
18.0
63.0
18.0
30.0
34.0
26.0
26.0
93.0
102.0
32.0
23.0
24.0
21.0
51.0
61.0
81.0
21.0
94.0
95.0
108.0
87.0
99.0
19.0
101.0
78.0
12.0
101.0
86.0
15.0
20.0
42.0
34.0
76.0
43.0
15.0
16.0
15.0
22.0
68.0
63.0
115.0
90.0
84.0
15.0
14.0
18.0
34.0
57.0
13.0
96.0
59.0
349.0
365.0
17.0
59.0
112.0
39.0
26.0
93.0
88.0
37.0
69.0
31.0
10.0
41.0
18.0
15.0
14.0
84.0
37.0
24.0
11.0
103.0
53.0
74.0
98.0
61.0
20.0
94.0
11.0
28.0
53.0
30.0
10.0
103.0
109.0
14.0
18.0
102.0
73.0
87.0
19.0
22.0
52.0
108.0
36.0
89.0
103.0
43.0
39.0
107.0
28.0
24.0
38.0
18.0
24.0
39.0
92.0
30.0
52.0
110.0
32.0
102.0
89.0
83.0
59.0
62.0
104.0
104.0
147.0
17.0
85.0
100.0
15.0
17.0
18.0
26.0
93.0
238.0
100.0
75.0
105.0
55.0
38.0
109.0
108.0
61.0
111.0
98.0
38.0
108.0
21.0
45.0
134.0
117.0
364.0
53.0
453.0
253.0
173.0
144.0
219.0
161.0
109.0
341.0
65.0
45.0
129.0
40.0
13.0
163.0
147.0
157.0
67.0
124.0
116.0
140.0
74.0
120.0
142.0
56.0
61.0
82.0
90.0
43.0
123.0
110.0
111.0
33.0
32.0
100.0
118.0
68.0
11.0
123.0
79.0
142.0
103.0
30.0
73.0
113.0
80.0
87.0
43.0
102.0
122.0
49.0
23.0
150.0
76.0
104.0
20.0
24.0
70.0
42.0
17.0
50.0
13.0
225.0
16.0
92.0
49.0
32.0
12.0
105.0
109.0
86.0
23.0
29.0
13.0
45.0
14.0
14.0
93.0
16.0
11.0
12.0
91.0
53.0
10.0
90.0
18.0
18.0
85.0
17.0
102.0
93.0
95.0
15.0
15.0
11.0
49.0
23.0
24.0
16.0
18.0
13.0
99.0
19.0
34.0
105.0
14.0
16.0
27.0
58.0
16.0
20.0
99.0
126.0
105.0
107.0
94.0
24.0
97.0
91.0
24.0
30.0
12.0
98.0
15.0
102.0
21.0
101.0
13.0
97.0
90.0
94.0
95.0
25.0
92.0
30.0
14.0
107.0
122.0
125.0
136.0
28.0
22.0
15.0
304.0
133.0
103.0
18.0
112.0
11.0
23.0
108.0
54.0
20.0
397.0
175.0
25.0
26.0
93.0
26.0
14.0
288.0
253.0
500.0
500.0
500.0
264.0
435.0
410.0
242.0
202.0
482.0
445.0
429.0
120.0
141.0
440.0
361.0
488.0
500.0
397.0
120.0
121.0
145.0
325.0
150.0
273.0
26.0
28.0
381.0
47.0
59.0
216.0
160.0
455.0
85.0
333.0
500.0
500.0
500.0
121.0
107.0
122.0
111.0
272.0
12.0
88.0
250.0
275.0
165.0
24.0
12.0
92.0
81.0
344.0
157.0
232.0
190.0
203.0
12.0
24.0
12.0
187.0
230.0
13.0
310.0
49.0
216.0
70.0
74.0
46.0
337.0
417.0
113.0
33.0
308.0
129.0
373.0
68.0
335.0
35.0
22.0
15.0
46.0
110.0
147.0
94.0
109.0
110.0
500.0
145.0
121.0
228.0
112.0
67.0
361.0
283.0
163.0
103.0
500.0
326.0
500.0
334.0
188.0
28.0
25.0
89.0
478.0
388.0
213.0
500.0
161.0
33.0
119.0
18.0
210.0
263.0
11.0
10.0
135.0
49.0
500.0
167.0
26.0
177.0
220.0
328.0
91.0
406.0
305.0
200.0
196.0
11.0
145.0
36.0
197.0
232.0
20.0
196.0
279.0
500.0
500.0
172.0
51.0
31.0
174.0
33.0
462.0
35.0
71.0
97.0
138.0
154.0
33.0
13.0
144.0
18.0
197.0
20.0
19.0
120.0
12.0
41.0
214.0
241.0
429.0
14.0
18.0
229.0
72.0
22.0
500.0
340.0
102.0
121.0
277.0
65.0
100.0
11.0
177.0
500.0
96.0
500.0
323.0
410.0
163.0
500.0
500.0
378.0
413.0
500.0
161.0
295.0
28.0
500.0
157.0
462.0
390.0
245.0
187.0
230.0
38.0
500.0
57.0
121.0
500.0
121.0
31.0
376.0
188.0
67.0
76.0
47.0
56.0
84.0
500.0
280.0
148.0
334.0
500.0
290.0
486.0
500.0
22.0
242.0
172.0
127.0
500.0
